user_id,item_id,description,recommendation_type,business_boosted,campaign_type,final_score,ai_relevance,strategic_boost,personalization_match,popularity_score,reason,matched_interests
14159.0,21063,PARTY INVITES JAZZ HEARTS,personalization,False,none,0.8534,0.96,0.1185,1.0,0.5784,"Personalized: Matches your interest in ZINC_METAL_HEART_DECORATION, WALL_ART_VINTAGE_HEART","ZINC_METAL_HEART_DECORATION, WALL_ART_VINTAGE_HEART"
14159.0,85025C,PINK HEART SHAPE PHOTO FRAME,personalization,False,none,0.8515,0.92,0.1251,1.0,0.4507,"Personalized: Matches your interest in WALL_ART_VINTAGE_HEART, ZINC_METAL_HEART_DECORATION","WALL_ART_VINTAGE_HEART, ZINC_METAL_HEART_DECORATION"
14159.0,84952C,MIRROR LOVE BIRD T-LIGHT HOLDER,personalization,False,none,0.8501,0.8,0.1471,1.0,0.3147,"Personalized: Matches your interest in VINTAGE_GLASS_T-LIGHT_HOLDER, PINK_ROUND_COMPACT_MIRROR","VINTAGE_GLASS_T-LIGHT_HOLDER, PINK_ROUND_COMPACT_MIRROR"
14159.0,23081,GREEN METAL BOX ARMY SUPPLIES,curation,False,none,0.6061,0.96,0.3024,0.622,0.6251,Personalized: Matches your interest in PINK_BLUE_FELT_CRAFT,PINK_BLUE_FELT_CRAFT
14159.0,21452,TOADSTOOL MONEY BOX,curation,False,none,0.6053,0.98,0.3557,0.622,0.6448,Personalized: Matches your interest in PINK_BLUE_FELT_CRAFT,PINK_BLUE_FELT_CRAFT
14159.0,22423,REGENCY CAKESTAND 3 TIER,promotion,True,clearance,0.1856,1.0,0.2034,1.0,0.9782,Clearance: Featured brand selected for you,SET_OF_12_FAIRY
17768.0,23526,DOG LICENCE WALL ART,personalization,False,none,0.8624,0.9531,0.0877,1.0,0.5949,Personalized: Matches your interest in WALL_ART_VINTAGE_HEART,WALL_ART_VINTAGE_HEART
17768.0,22797,CHEST OF DRAWERS GINGHAM HEART ,personalization,False,none,0.8499,0.9531,0.0405,1.0,0.5752,"Personalized: Matches your interest in WALL_ART_VINTAGE_HEART, ZINC_METAL_HEART_DECORATION","WALL_ART_VINTAGE_HEART, ZINC_METAL_HEART_DECORATION"
17768.0,22647,CERAMIC LOVE HEART MONEY BANK,personalization,False,none,0.8473,0.9609,0.0576,1.0,0.474,"Personalized: Matches your interest in ZINC_METAL_HEART_DECORATION, WALL_ART_VINTAGE_HEART","ZINC_METAL_HEART_DECORATION, WALL_ART_VINTAGE_HEART"
17768.0,85129B,BEADED CRYSTAL HEART GREEN SMALL,personalization,False,none,0.8458,0.8516,0.0608,1.0,0.3719,Personalized: Matches your interest in ZINC_METAL_HEART_DECORATION,ZINC_METAL_HEART_DECORATION
17768.0,85131C,BEADED CRYSTAL HEART BLUE ON STICK,personalization,False,none,0.8419,0.8828,0.0414,1.0,0.3262,Personalized: Matches your interest in ZINC_METAL_HEART_DECORATION,ZINC_METAL_HEART_DECORATION
17768.0,23214,JINGLE BELL HEART ANTIQUE GOLD,personalization,False,none,0.8416,0.9297,0.0121,1.0,0.6031,"Personalized: Matches your interest in STAR_WOODEN_CHRISTMAS_DECORATION, ZINC_METAL_HEART_DECORATION","STAR_WOODEN_CHRISTMAS_DECORATION, ZINC_METAL_HEART_DECORATION"
17768.0,21063,PARTY INVITES JAZZ HEARTS,personalization,False,none,0.8408,0.9531,0.1185,1.0,0.5784,"Personalized: Matches your interest in ZINC_METAL_HEART_DECORATION, WALL_ART_VINTAGE_HEART","ZINC_METAL_HEART_DECORATION, WALL_ART_VINTAGE_HEART"
17768.0,37370,RETRO COFFEE MUGS ASSORTED,curation,False,none,0.4288,0.9766,0.5935,0.3232,0.6295,Personalized: Matches your interest in FLOWER_SHOP_DESIGN_MUG,FLOWER_SHOP_DESIGN_MUG
17768.0,22305,COFFEE MUG PINK PAISLEY DESIGN,curation,False,none,0.4237,0.9453,0.4112,0.3232,0.4996,Personalized: Matches your interest in FLOWER_SHOP_DESIGN_MUG,FLOWER_SHOP_DESIGN_MUG
17768.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,promotion,True,promoted,0.1196,0.9922,0.4962,0.2404,1.0,Promoted: Featured brand selected for you,VINTAGE_GLASS_T-LIGHT_HOLDER
16764.0,22545,MINI JIGSAW BUNNIES,personalization,False,none,0.8692,0.9057,0.2183,1.0,0.5108,Personalized: Matches your interest in MINI_JIGSAW_DOLLY_GIRL,MINI_JIGSAW_DOLLY_GIRL
16764.0,23008,DOLLY GIRL BABY GIFT SET,personalization,False,none,0.8656,0.9623,0.4687,1.0,0.6316,Personalized: Matches your interest in MINI_JIGSAW_DOLLY_GIRL,MINI_JIGSAW_DOLLY_GIRL
16764.0,22638,SET OF 4 NAPKIN CHARMS CROWNS ,personalization,False,none,0.8573,0.9057,0.2648,1.0,0.4809,Personalized: Matches your interest in SET/20_STRAWBERRY_PAPER_NAPKINS,SET/20_STRAWBERRY_PAPER_NAPKINS
16764.0,20751,FUNKY WASHING UP GLOVES ASSORTED,personalization,False,none,0.8565,0.9811,0.0,1.0,0.6941,"Personalized: Matches your interest in SET_OF_SKULL_WALL, SET/20_STRAWBERRY_PAPER_NAPKINS","SET_OF_SKULL_WALL, SET/20_STRAWBERRY_PAPER_NAPKINS"
16764.0,23134,LARGE ZINC HEART WALL ORGANISER,personalization,False,none,0.8558,0.8868,0.2959,1.0,0.4775,Personalized: Matches your interest in ZINC_METAL_HEART_DECORATION,ZINC_METAL_HEART_DECORATION
16764.0,23431,NATURAL HANGING QUILTED HEARTS ,personalization,False,none,0.8539,0.9623,0.06,1.0,0.5631,"Personalized: Matches your interest in WALL_ART_VINTAGE_HEART, ZINC_METAL_HEART_DECORATION","WALL_ART_VINTAGE_HEART, ZINC_METAL_HEART_DECORATION"
16764.0,85185B,PINK HORSE SOCK PUPPET,personalization,False,none,0.8524,0.8868,0.1193,1.0,0.5557,"Personalized: Matches your interest in FELTCRAFT_DOLL_MOLLY, MINI_JIGSAW_DOLLY_GIRL","FELTCRAFT_DOLL_MOLLY, MINI_JIGSAW_DOLLY_GIRL"
16764.0,23295,SET OF 12 MINI LOAF BAKING CASES,curation,False,none,0.7452,1.0,0.1229,0.8235,0.7765,"Personalized: Matches your interest in SET_OF_12_FAIRY, SET_OF_16_VINTAGE","SET_OF_12_FAIRY, SET_OF_16_VINTAGE"
16764.0,23090,VINTAGE GLASS T-LIGHT HOLDER,curation,False,none,0.7317,0.9811,0.5317,0.7989,0.6358,Personalized: Matches your interest in VINTAGE_GLASS_T-LIGHT_HOLDER,VINTAGE_GLASS_T-LIGHT_HOLDER
16764.0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,promotion,True,clearance,0.1444,1.0,0.0452,0.8546,0.9093,Clearance: Featured brand selected for you,"STAR_WOODEN_CHRISTMAS_DECORATION, SET_OF_SKULL_WALL"
12659.0,22354,RETROSPOT PADDED SEAT CUSHION,personalization,False,none,0.86,0.9511,0.4702,1.0,0.5499,Personalized: Matches your interest in ORIENTAL_RED_CUSHION_COVER,ORIENTAL_RED_CUSHION_COVER
12659.0,20840,FRENCH FLORAL CUSHION COVER ,personalization,False,none,0.8595,0.8801,0.5916,1.0,0.4996,Personalized: Matches your interest in ORIENTAL_RED_CUSHION_COVER,ORIENTAL_RED_CUSHION_COVER
12659.0,22569,FELTCRAFT CUSHION BUTTERFLY,personalization,False,none,0.8397,0.9763,0.1134,1.0,0.7495,Personalized: Matches your interest in ORIENTAL_RED_CUSHION_COVER,ORIENTAL_RED_CUSHION_COVER
12659.0,22568,FELTCRAFT CUSHION OWL,personalization,False,none,0.835,0.9921,0.1313,1.0,0.795,Personalized: Matches your interest in ORIENTAL_RED_CUSHION_COVER,ORIENTAL_RED_CUSHION_COVER
12659.0,21467,CHERRY CROCHET FOOD COVER,personalization,False,none,0.8024,0.8297,0.0197,1.0,0.5735,Personalized: Matches your interest in ORIENTAL_RED_CUSHION_COVER,ORIENTAL_RED_CUSHION_COVER
12659.0,23054,RECYCLED ACAPULCO MAT LAVENDER,personalization,False,none,0.8006,0.9464,0.0019,1.0,0.6182,Personalized: Matches your interest in ORIENTAL_RED_CUSHION_COVER,ORIENTAL_RED_CUSHION_COVER
12659.0,21864,UNION JACK FLAG PASSPORT COVER ,personalization,False,none,0.8004,0.9495,0.0,1.0,0.6045,Personalized: Matches your interest in ORIENTAL_RED_CUSHION_COVER,ORIENTAL_RED_CUSHION_COVER
12659.0,82578,KITCHEN METAL SIGN,curation,False,none,0.4092,0.9779,0.9361,0.0,0.7109,Discovery: A new item the AI thinks you will love,
12659.0,21770,OPEN CLOSED METAL SIGN,curation,False,none,0.4059,0.9858,0.7793,0.0,0.767,Discovery: A new item the AI thinks you will love,
12659.0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,promotion,True,clearance,0.1513,0.9937,0.0452,0.5776,0.9093,Clearance: Featured brand selected for you,STAR_WOODEN_CHRISTMAS_DECORATION
18260.0,22393,PAPERWEIGHT VINTAGE COLLAGE,personalization,False,none,0.8591,0.9249,0.215,1.0,0.5161,Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE,WOODEN_FRAME_ANTIQUE_WHITE
18260.0,21889,WOODEN BOX OF DOMINOES,personalization,False,none,0.8574,1.0,0.3095,1.0,0.8067,Personalized: Matches your interest in PINK_BLUE_FELT_CRAFT,PINK_BLUE_FELT_CRAFT
18260.0,23554,LANDMARK FRAME OXFORD STREET,personalization,False,none,0.8558,0.8902,0.141,1.0,0.5307,Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE,WOODEN_FRAME_ANTIQUE_WHITE
18260.0,22653,BUTTON BOX ,personalization,False,none,0.8482,0.9653,0.4519,1.0,0.6316,Personalized: Matches your interest in PINK_BLUE_FELT_CRAFT,PINK_BLUE_FELT_CRAFT
18260.0,23120,PACK OF 6 SMALL FRUIT STRAWS,personalization,False,none,0.8446,0.9653,0.0179,1.0,0.5949,"Personalized: Matches your interest in SET_OF_12_FAIRY, SET/20_STRAWBERRY_PAPER_NAPKINS","SET_OF_12_FAIRY, SET/20_STRAWBERRY_PAPER_NAPKINS"
18260.0,22184,CAKE STAND VICTORIAN FILIGREE LARGE,personalization,False,none,0.8391,0.9017,0.0491,1.0,0.2112,Personalized: Matches your interest in SET_OF_12_FAIRY,SET_OF_12_FAIRY
18260.0,22138,BAKING SET 9 PIECE RETROSPOT ,personalization,False,none,0.8365,0.9942,0.0558,1.0,0.8881,"Personalized: Matches your interest in SET_OF_16_VINTAGE, SET_OF_12_FAIRY","SET_OF_16_VINTAGE, SET_OF_12_FAIRY"
18260.0,23066,SMALL DECO JEWELLERY STAND,curation,False,none,0.6314,0.9538,0.1066,0.6516,0.5701,"Personalized: Matches your interest in BLUE/GREEN_SHELL_NECKLACE_W, WHITE_VINTAGE_CRYSTAL_BRACELET","BLUE/GREEN_SHELL_NECKLACE_W, WHITE_VINTAGE_CRYSTAL_BRACELET"
18260.0,90123A,PINK HEART OF GLASS BRACELET,curation,False,none,0.6259,0.8671,0.284,0.6516,0.2884,Personalized: Matches your interest in WHITE_VINTAGE_CRYSTAL_BRACELET,WHITE_VINTAGE_CRYSTAL_BRACELET
18260.0,71053,WHITE METAL LANTERN,promotion,True,promoted,0.1657,1.0,0.1688,0.9141,0.7319,Promoted: Featured brand selected for you,SET_OF_10_LANTERNS
14256.0,84990,60 GOLD AND SILVER FAIRY CAKE CASES,personalization,False,none,0.8678,0.8964,0.3656,1.0,0.1442,Personalized: Matches your interest in SET_OF_12_FAIRY,SET_OF_12_FAIRY
14256.0,22638,SET OF 4 NAPKIN CHARMS CROWNS ,personalization,False,none,0.8501,0.9,0.2648,1.0,0.4809,Personalized: Matches your interest in SET/20_STRAWBERRY_PAPER_NAPKINS,SET/20_STRAWBERRY_PAPER_NAPKINS
14256.0,23125,6PC WOOD PLATE SET DISPOSABLE,personalization,False,none,0.8467,0.9036,0.0743,1.0,0.3719,"Personalized: Matches your interest in SET_OF_16_VINTAGE, SET/20_STRAWBERRY_PAPER_NAPKINS","SET_OF_16_VINTAGE, SET/20_STRAWBERRY_PAPER_NAPKINS"
14256.0,22127,PARTY CONES CARNIVAL ASSORTED,personalization,False,none,0.8436,0.8857,0.1565,1.0,0.4057,"Personalized: Matches your interest in SET_OF_12_FAIRY, SET_OF_10_LANTERNS","SET_OF_12_FAIRY, SET_OF_10_LANTERNS"
14256.0,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,personalization,False,none,0.8399,0.9929,0.3985,1.0,0.8696,Personalized: Matches your interest in SET/20_STRAWBERRY_PAPER_NAPKINS,SET/20_STRAWBERRY_PAPER_NAPKINS
14256.0,21947,SET OF 6 HEART CHOPSTICKS,personalization,False,none,0.8395,0.9607,0.0,1.0,0.5892,Personalized: Matches your interest in SET/20_STRAWBERRY_PAPER_NAPKINS,SET/20_STRAWBERRY_PAPER_NAPKINS
14256.0,72800B, 4 PURPLE FLOCK DINNER CANDLES,personalization,False,none,0.8349,0.9286,0.105,1.0,0.4842,"Personalized: Matches your interest in PINK_POT_PLANT_CANDLE, SET_OF_12_FAIRY","PINK_POT_PLANT_CANDLE, SET_OF_12_FAIRY"
14256.0,21917,SET 12 KIDS  WHITE CHALK STICKS,curation,False,none,0.5475,0.9786,0.1457,0.5501,0.6887,Personalized: Matches your interest in SET_OF_16_VINTAGE,SET_OF_16_VINTAGE
14256.0,22496,SET OF 2 ROUND TINS DUTCH CHEESE,curation,False,none,0.5458,0.9607,0.2602,0.5501,0.5595,Personalized: Matches your interest in SET_OF_16_VINTAGE,SET_OF_16_VINTAGE
14256.0,71053,WHITE METAL LANTERN,promotion,True,promoted,0.1424,0.9964,0.1688,0.5641,0.7319,Promoted: Featured brand selected for you,SET_OF_10_LANTERNS
16927.0,22649,STRAWBERRY FAIRY CAKE TEAPOT,personalization,False,none,0.8427,0.9899,0.1565,1.0,0.6725,Personalized: Matches your interest in PINK_CHRYSANTHEMUMS_ART_FLOWER,PINK_CHRYSANTHEMUMS_ART_FLOWER
16927.0,21584,RETROSPOT SMALL TUBE MATCHES,personalization,False,none,0.8368,0.9529,0.118,1.0,0.6661,Personalized: Matches your interest in RED_RETROSPOT_UMBRELLA,RED_RETROSPOT_UMBRELLA
16927.0,23080,RED METAL BOX TOP SECRET,personalization,False,none,0.8312,0.9899,0.1222,1.0,0.7132,Personalized: Matches your interest in RED_RETROSPOT_UMBRELLA,RED_RETROSPOT_UMBRELLA
16927.0,21470,FLOWER VINE RAFFIA FOOD COVER,personalization,False,none,0.83,0.9663,0.2333,1.0,0.6239,Personalized: Matches your interest in PINK_CHRYSANTHEMUMS_ART_FLOWER,PINK_CHRYSANTHEMUMS_ART_FLOWER
16927.0,21462,"NURSERY A,B,C PAINTED LETTERS",personalization,False,none,0.8283,0.9731,0.014,1.0,0.5538,Personalized: Matches your interest in PINK_CHRYSANTHEMUMS_ART_FLOWER,PINK_CHRYSANTHEMUMS_ART_FLOWER
16927.0,22514,CHILDS GARDEN SPADE BLUE,personalization,False,none,0.8281,0.9596,0.0456,1.0,0.5701,"Personalized: Matches your interest in RED_RETROSPOT_UMBRELLA, PINK_CHRYSANTHEMUMS_ART_FLOWER","RED_RETROSPOT_UMBRELLA, PINK_CHRYSANTHEMUMS_ART_FLOWER"
16927.0,85071D,CHARLIE+LOLA MY ROOM DOOR SIGN,personalization,False,none,0.8266,0.9428,0.537,0.9115,0.5519,Personalized: Matches your interest in RED_CHARLIE+LOLA_PERSONAL_DOORSIGN,RED_CHARLIE+LOLA_PERSONAL_DOORSIGN
16927.0,85150,LADIES & GENTLEMEN METAL SIGN,curation,False,none,0.3943,0.9933,0.8947,0.0,0.7762,Discovery: A new item the AI thinks you will love,
16927.0,22367,CHILDRENS APRON SPACEBOY DESIGN,curation,False,none,0.3942,0.9966,0.448,0.0,0.8042,Discovery: A new item the AI thinks you will love,
16927.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,promotion,True,promoted,0.1267,1.0,0.4962,0.0,1.0,Promoted: Featured brand selected for you,
15103.0,22616,PACK OF 12 LONDON TISSUES ,personalization,False,none,0.861,0.986,0.129,1.0,0.7858,"Personalized: Matches your interest in SET_OF_SKULL_WALL, SET/20_STRAWBERRY_PAPER_NAPKINS","SET_OF_SKULL_WALL, SET/20_STRAWBERRY_PAPER_NAPKINS"
15103.0,23306,SET OF 36 DOILIES PANTRY DESIGN,personalization,False,none,0.8542,0.9748,0.1141,1.0,0.7031,"Personalized: Matches your interest in SET_OF_16_VINTAGE, SET/20_STRAWBERRY_PAPER_NAPKINS","SET_OF_16_VINTAGE, SET/20_STRAWBERRY_PAPER_NAPKINS"
15103.0,22733,3D TRADITIONAL CHRISTMAS STICKERS,personalization,False,none,0.8528,0.9888,0.0601,1.0,0.6532,"Personalized: Matches your interest in SET_OF_SKULL_WALL, STAR_WOODEN_CHRISTMAS_DECORATION","SET_OF_SKULL_WALL, STAR_WOODEN_CHRISTMAS_DECORATION"
15103.0,21802,CHRISTMAS TREE HEART DECORATION,personalization,False,none,0.8505,0.958,0.2838,1.0,0.5135,Personalized: Matches your interest in STAR_WOODEN_CHRISTMAS_DECORATION,STAR_WOODEN_CHRISTMAS_DECORATION
15103.0,22340,NOEL GARLAND PAINTED ZINC ,personalization,False,none,0.8496,0.9356,0.2059,1.0,0.5459,Personalized: Matches your interest in STAR_WOODEN_CHRISTMAS_DECORATION,STAR_WOODEN_CHRISTMAS_DECORATION
15103.0,21269,ANTIQUE CREAM CUTLERY SHELF ,personalization,False,none,0.8424,0.8796,0.1621,1.0,0.3865,"Personalized: Matches your interest in SET_OF_16_VINTAGE, RED_POLKADOT_PUDDING_BOWL","SET_OF_16_VINTAGE, RED_POLKADOT_PUDDING_BOWL"
15103.0,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,personalization,False,none,0.841,0.8655,0.0636,1.0,0.4589,"Personalized: Matches your interest in SET_OF_12_FAIRY, SET_OF_16_VINTAGE","SET_OF_12_FAIRY, SET_OF_16_VINTAGE"
15103.0,22078,RIBBON REEL LACE DESIGN ,curation,False,none,0.4498,0.9328,0.5051,0.3809,0.6603,Personalized: Matches your interest in EMBROIDERED_RIBBON_REEL_SUSIE,EMBROIDERED_RIBBON_REEL_SUSIE
15103.0,23514,EMBROIDERED RIBBON REEL SALLY ,curation,False,none,0.4495,0.9188,0.43,0.3809,0.5438,Personalized: Matches your interest in EMBROIDERED_RIBBON_REEL_SUSIE,EMBROIDERED_RIBBON_REEL_SUSIE
15103.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,promotion,True,promoted,0.1516,1.0,0.4962,0.2724,1.0,Promoted: Featured brand selected for you,VINTAGE_GLASS_T-LIGHT_HOLDER
13743.0,23241,TREASURE TIN GYMKHANA DESIGN,personalization,False,none,0.8331,0.9889,0.0,1.0,0.7469,Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE,WOODEN_FRAME_ANTIQUE_WHITE
13743.0,23242,TREASURE TIN BUFFALO BILL ,personalization,False,none,0.8316,0.9611,0.0,1.0,0.6934,Personalized: Matches your interest in SET_OF_16_VINTAGE,SET_OF_16_VINTAGE
13743.0,20974,12 PENCILS SMALL TUBE SKULL,personalization,False,none,0.8305,0.9889,0.1254,1.0,0.7504,"Personalized: Matches your interest in SET_OF_SKULL_WALL, FRENCH_ENAMEL_CANDLEHOLDER","SET_OF_SKULL_WALL, FRENCH_ENAMEL_CANDLEHOLDER"
13743.0,21137,BLACK RECORD COVER FRAME,personalization,False,none,0.8302,0.9889,0.3309,1.0,0.7563,Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE,WOODEN_FRAME_ANTIQUE_WHITE
13743.0,22551,PLASTERS IN TIN SPACEBOY,personalization,False,none,0.8274,1.0,0.0017,1.0,0.8385,Personalized: Matches your interest in FRENCH_ENAMEL_CANDLEHOLDER,FRENCH_ENAMEL_CANDLEHOLDER
13743.0,21967,PACK OF 12 SKULL TISSUES,personalization,False,none,0.8256,0.9778,0.396,1.0,0.6823,Personalized: Matches your interest in SET_OF_SKULL_WALL,SET_OF_SKULL_WALL
13743.0,21983,PACK OF 12 BLUE PAISLEY TISSUES ,personalization,False,none,0.8249,0.9778,0.0731,1.0,0.6337,Personalized: Matches your interest in SET_OF_SKULL_WALL,SET_OF_SKULL_WALL
13743.0,23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,curation,False,none,0.5557,0.9556,0.2544,0.4245,0.5718,Personalized: Matches your interest in SET_OF_10_LANTERNS,SET_OF_10_LANTERNS
13743.0,23108,SET OF 10 LED DOLLY LIGHTS,curation,False,none,0.5508,0.9889,0.2451,0.4245,0.7707,Personalized: Matches your interest in SET_OF_10_LANTERNS,SET_OF_10_LANTERNS
13743.0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,promotion,True,clearance,0.189,0.9944,0.0452,1.0,0.9093,Clearance: Featured brand selected for you,SET_OF_SKULL_WALL
12515.0,84279P,CHERRY BLOSSOM  DECORATIVE FLASK,personalization,False,none,0.8263,0.9691,0.0946,1.0,0.6031,Personalized: Matches your interest in PINK_CHRYSANTHEMUMS_ART_FLOWER,PINK_CHRYSANTHEMUMS_ART_FLOWER
12515.0,21792,CLASSIC FRENCH STYLE BASKET GREEN ,personalization,False,none,0.8243,0.9678,0.1445,1.0,0.5595,Personalized: Matches your interest in PINK_CHRYSANTHEMUMS_ART_FLOWER,PINK_CHRYSANTHEMUMS_ART_FLOWER
12515.0,22649,STRAWBERRY FAIRY CAKE TEAPOT,personalization,False,none,0.8232,0.9886,0.1565,1.0,0.6725,"Personalized: Matches your interest in TEA_TIME_TEA_TOWELS, PINK_CHRYSANTHEMUMS_ART_FLOWER","TEA_TIME_TEA_TOWELS, PINK_CHRYSANTHEMUMS_ART_FLOWER"
12515.0,22785,SQUARECUSHION COVER PINK UNION FLAG,personalization,False,none,0.8201,0.9517,0.0648,1.0,0.526,"Personalized: Matches your interest in PINK_BUTTERFLY_WASHBAG, PINK_CHRYSANTHEMUMS_ART_FLOWER","PINK_BUTTERFLY_WASHBAG, PINK_CHRYSANTHEMUMS_ART_FLOWER"
12515.0,21462,"NURSERY A,B,C PAINTED LETTERS",personalization,False,none,0.8181,0.9712,0.014,1.0,0.5538,Personalized: Matches your interest in PINK_CHRYSANTHEMUMS_ART_FLOWER,PINK_CHRYSANTHEMUMS_ART_FLOWER
12515.0,22249,DECORATION WHITE CHICK MAGIC GARDEN,personalization,False,none,0.8156,0.9061,0.0228,1.0,0.5862,Personalized: Matches your interest in PINK_CHRYSANTHEMUMS_ART_FLOWER,PINK_CHRYSANTHEMUMS_ART_FLOWER
12515.0,22055,MINI CAKE STAND  HANGING STRAWBERY,personalization,False,none,0.8129,0.9691,0.0407,1.0,0.6568,Personalized: Matches your interest in PINK_CHRYSANTHEMUMS_ART_FLOWER,PINK_CHRYSANTHEMUMS_ART_FLOWER
12515.0,20685,DOORMAT RED RETROSPOT,curation,False,none,0.4826,0.996,0.1663,0.2728,0.8352,Personalized: Matches your interest in RED_RETROSPOT_UMBRELLA,RED_RETROSPOT_UMBRELLA
12515.0,M,Manual,curation,False,none,0.4783,0.9933,0.0,0.2728,0.7419,Personalized: Matches your interest in RED_RETROSPOT_UMBRELLA,RED_RETROSPOT_UMBRELLA
12515.0,85123A,WHITE HANGING HEART T-LIGHT HOLDER,promotion,True,promoted,0.1144,0.9987,0.4962,0.0,1.0,Promoted: Featured brand selected for you,
17134.0,82001S,VINYL RECORD FRAME SILVER,personalization,False,none,0.8599,0.9502,0.1715,1.0,0.6133,Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE,WOODEN_FRAME_ANTIQUE_WHITE
17134.0,10002,INFLATABLE POLITICAL GLOBE ,personalization,False,none,0.8529,0.8697,0.0,1.0,0.5135,Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE,WOODEN_FRAME_ANTIQUE_WHITE
17134.0,85203,HANGING WOOD AND FELT BUTTERFLY ,personalization,False,none,0.8472,0.9425,0.0867,1.0,0.5283,Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE,WOODEN_FRAME_ANTIQUE_WHITE
17134.0,21161,KEEP OUT BOYS DOOR HANGER ,personalization,False,none,0.8446,0.9349,0.1954,0.9907,0.4775,Personalized: Matches your interest in DOORMAT_WELCOME_TO_OUR,DOORMAT_WELCOME_TO_OUR
17134.0,21116,OWL DOORSTOP,personalization,False,none,0.8428,0.977,0.2966,0.9907,0.6273,Personalized: Matches your interest in DOORMAT_WELCOME_TO_OUR,DOORMAT_WELCOME_TO_OUR
17134.0,22185,SLATE TILE NATURAL HANGING,personalization,False,none,0.8416,0.9579,0.1168,1.0,0.6399,Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE,WOODEN_FRAME_ANTIQUE_WHITE
17134.0,22505,MEMO BOARD COTTAGE DESIGN,personalization,False,none,0.8406,0.9962,0.1233,1.0,0.7343,Personalized: Matches your interest in WOODEN_FRAME_ANTIQUE_WHITE,WOODEN_FRAME_ANTIQUE_WHITE
17134.0,21975,PACK OF 60 DINOSAUR CAKE CASES,curation,False,none,0.4296,0.9923,0.3798,0.3617,0.8322,Personalized: Matches your interest in SET_OF_12_FAIRY,SET_OF_12_FAIRY
17134.0,23164,REGENCY CAKE SLICE,curation,False,none,0.4174,0.9808,0.1373,0.3617,0.5768,Personalized: Matches your interest in SET_OF_12_FAIRY,SET_OF_12_FAIRY
17134.0,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,promotion,True,clearance,0.0887,0.9962,0.0452,0.0,0.9093,Clearance: Featured brand selected for you,
13359.0,21381,MINI WOODEN HAPPY BIRTHDAY GARLAND,personalization,False,none,0.8625,0.9655,0.2684,1.0,0.6532,Personalized: Matches your interest in STAR_WOODEN_CHRISTMAS_DECORATION,STAR_WOODEN_CHRISTMAS_DECORATION
13359.0,22550,HOLIDAY FUN LUDO,personalization,False,none,0.8527,0.9718,0.0804,1.0,0.6794,Personalized: Matches your interest in STAR_WOODEN_CHRISTMAS_DECORATION,STAR_WOODEN_CHRISTMAS_DECORATION
13359.0,21812,GARLAND WITH HEARTS AND BELLS,personalization,False,none,0.8437,0.8746,0.0658,1.0,0.4967,"Personalized: Matches your interest in WALL_ART_VINTAGE_HEART, STAR_WOODEN_CHRISTMAS_DECORATION","WALL_ART_VINTAGE_HEART, STAR_WOODEN_CHRISTMAS_DECORATION"
13359.0,84748,FOLK FELT HANGING MULTICOL GARLAND,personalization,False,none,0.8397,0.9028,0.1156,1.0,0.3262,"Personalized: Matches your interest in EMBROIDERED_RIBBON_REEL_SUSIE, STAR_WOODEN_CHRISTMAS_DECORATION","EMBROIDERED_RIBBON_REEL_SUSIE, STAR_WOODEN_CHRISTMAS_DECORATION"
13359.0,20819,SILVER TEDDY BEAR,personalization,False,none,0.8312,0.8715,0.0,1.0,0.3719,Personalized: Matches your interest in STAR_WOODEN_CHRISTMAS_DECORATION,STAR_WOODEN_CHRISTMAS_DECORATION
13359.0,22042,CHRISTMAS CARD SINGING ANGEL,personalization,False,none,0.8296,0.8307,0.0598,1.0,0.4326,"Personalized: Matches your interest in TRAVEL_CARD_WALLET_RETRO, STAR_WOODEN_CHRISTMAS_DECORATION","TRAVEL_CARD_WALLET_RETRO, STAR_WOODEN_CHRISTMAS_DECORATION"
13359.0,23491,VINTAGE JINGLE BELLS HEART,personalization,False,none,0.827,0.9687,0.0125,1.0,0.5718,"Personalized: Matches your interest in ZINC_METAL_HEART_DECORATION, STAR_WOODEN_CHRISTMAS_DECORATION","ZINC_METAL_HEART_DECORATION, STAR_WOODEN_CHRISTMAS_DECORATION"
